"","vote_account","minimum_stake","avg_stake","avg_dc_concentration","avg_skip_rate","avg_grace_skip_rate","max_commission","avg_adjusted_credits","dc_aso","mnde_votes","target_stake_self","normalized_dc_concentration","normalized_grace_skip_rate","normalized_adjusted_credits","score","eligible_algo_stake","rank","in_algo_stake_set","eligible_mnde_stake","mnde_power","target_stake_mnde","target_stake_algo","target_stake"
"1747","F6caBWjhxQJVBDxPb2DDATLKuYgkguB41LofAKpXReKK",14971.483494652,18501.0906931101,0.0149050986455994,0.083640873015873,0.0359599414486105,100,0,"RELIABLESITE",0,0,0.925112857427732,0.950736497008409,0,0.215458631681836,FALSE,1957.5,FALSE,FALSE,0,0,0,0
"2227","DbipVsWSC9e3wZesnDKM43pGFEvBCWpVHrgZhJLW3nj",14640.18795259,18155.5132529982,0.0157815187796537,0.0833333333333333,0.029582280835757,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.95947360530236,0,0.215453276064477,FALSE,1959,FALSE,FALSE,0,0,0,0
"1921","AfrkokqBnJSSdK4Eo7AX9iFqhbjY4drAMFf6W814tDei",14292.533048464,17798.9348594437,0.0132469490883545,0.113614163614164,0.0499403368308691,100,0,"Hetzner Online GmbH",1e+12,0,0.933443837668256,0.931583983906525,0,0.215267050711003,FALSE,1960,FALSE,FALSE,0,0,0,0
"2189","8hpaVczvUK24kogYWxV6s3hajDAbaHb6KGZsVRLDoksi",14512.647082273,18389.0246570116,0.0100241298684703,0.189583333333333,0.0755396567027481,100,0,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.896514066651703,0,0.215060486747068,FALSE,1961,FALSE,FALSE,0,0,0,0
"1935","GV6qwu5Pc5VJ4HKQ9EVx1c4pnaXNs9Bnm9t9Pw9h9YUe",14235.833647551,17752.8663719114,0.0157815187796537,0.0681547619047619,0.0336209117575259,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.953940862520206,0,0.21502768046585,FALSE,1962,FALSE,FALSE,0,0,0,0
"1729","6bioeuLGkwFpNBUVovvubeMMpUfe8XtjgT3GAby2xJpF",14343.126989423,17859.1398554346,0.0157815187796537,0.0654761904761905,0.0356762458176022,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.951125147267667,0,0.214811086984885,FALSE,1963,FALSE,FALSE,0,0,0,0
"1964","A7uE85Qd4Wbw4TdF9sqbqpbPSKYpes6Q8Jc3DZeYfuMm",14342.443796154,17854.1273762964,0.0100241298684703,0.27,0.0782171398776421,100,0,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.892846035084276,0,0.214778330472651,FALSE,1964,FALSE,FALSE,0,0,0,0
"2299","CroZVDJM6dBS6DtR8wkaxBfxvc3gaWissAMqMnA4N1wm",14641.341247973,18156.6903871248,0.0157815187796537,0.101785714285714,0.0362623740123717,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.950322177993711,0,0.214749320117658,FALSE,1965,FALSE,FALSE,0,0,0,0
"2103","98QkhxpjDcm9WxETyfUC8Qd6kF1gkR2FkA4BsVeSVHEp",14333.100301608,17851.8488265275,0.0157815187796537,0.0854166666666667,0.0391204963483558,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.946406678897298,0,0.214448127879472,FALSE,1966,FALSE,FALSE,0,0,0,0
"2308","5Ur6LJMMUC8pRxSanR9nJVEdMBoadRavF6xk8MTC6kzc",14324.3948816,17833.5678224368,0.0157815187796537,0.175416666666667,0.0394571477223373,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.945945481651108,0,0.214412651168227,FALSE,1967,FALSE,FALSE,0,0,0,0
"1756","Bkn11ZJ4X5qZYtRaCnNtxJMiHN4GZKyeA1dRT1nBdnp3",13395.979488202,16601.0336450749,0.0157815187796537,0.0861111111111111,0.0400531371414413,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.945129002943184,0,0.214349845113771,FALSE,1968,FALSE,FALSE,0,0,0,0
"2064","7Sa7UMDBHU7tHw518tjLeVZGBjTHRgbhKNMXAKpjgwT2",14650.248536439,18166.2893665281,0.0157815187796537,0.0610714285714286,0.0401955005111038,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.944933971527538,0,0.214334842697183,FALSE,1969,FALSE,FALSE,0,0,0,0
"1579","43rzZoc9SKPFQwqtoGcc4MrYMVfYsqS6DHJKi11feQ2U",14019.848972248,17531.0979874116,0.0240306940461766,0.115232683982684,0.0484151324190481,99,3477.879,"IS-AS-1",0,0,0.879263461857202,0.933673445376085,0.00936200229993475,0.214293876314603,FALSE,1970,FALSE,FALSE,0,0,0,0
"2062","HwS6NkG6XFd1umE2ZySrtd2viuoAbbEKrQFSi8Rwdvnd",14639.04842344,18154.3247478701,0.0157815187796537,0.068125,0.0405960974056474,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.944385171793229,0,0.214292627333005,FALSE,1971,FALSE,FALSE,0,0,0,0
"2225","denbgNhoGgvruFNaz1UiH1gc56RooG23TWr4gNSCmah",14950.392964014,18449.7589341821,0.0149050986455994,0.15731240981241,0.0477324469267677,100,0,"RELIABLESITE",0,0,0.925112857427732,0.934608693806323,0,0.214218031435522,FALSE,1972,FALSE,FALSE,0,0,0,0
"1966","3Lu3VZ2dnjhjfv3H2tgNfGFxAsctdPRXN3KerdcU1uxr",14641.695551025,18156.3896886385,0.0157815187796537,0.0678571428571429,0.042082280835757,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.942349167314192,0,0.214136011603849,FALSE,1973,FALSE,FALSE,0,0,0,0
"1798","FN7gfdj5hoovXh7VBbuwzwt1L3db62EfarB8CZ3vJj24",14634.39502734,18145.713888224,0.0157815187796537,0.111964285714286,0.0425863973266168,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.941658550387269,0,0.214082887224855,FALSE,1974,FALSE,FALSE,0,0,0,0
"2179","TutGQ8dvk3a7QFv1FVBChHZR18tjfKrCKQnjSzDCwNv",14672.934239541,18193.0074014884,0.0157815187796537,0.0929166666666667,0.0442433195283742,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.939388641467652,0,0.213908278846423,FALSE,1975,FALSE,FALSE,0,0,0,0
"2210","8BdTWgytNJpBoVYppiftMMwFcPB2GddzE6TnFamXPqBj",14648.980216668,18164.271215962,0.0157815187796537,0.107738095238095,0.0447375143899369,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.93871161672678,0,0.213856200020202,FALSE,1976,FALSE,FALSE,0,0,0,0
"1893","AnCXGR8tp7TPNZRhRDLCRpbVCrTC6cMaoSwxGmXMfkSk",14657.525105157,18138.1427950847,0.0149050986455994,0.220238095238095,0.0515731611239572,100,0,"RELIABLESITE",0,0,0.925112857427732,0.92934708803832,0,0.213813292530291,FALSE,1977,FALSE,FALSE,0,0,0,0
"2219","DdvbBv6WuiEi4BpVTbsckRVwkJekjZumq4z2xS2shTjd",14631.290026079,18145.5269869627,0.0157815187796537,0.0792956349206349,0.0455389390992204,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.937613700907875,0,0.213771744957209,FALSE,1978,FALSE,FALSE,0,0,0,0
"1641","CLdfLewYHCrdUjpw4jFtJS1ogiSgMRVc1gk5NnZaMukK",14647.934124052,18160.6407289398,0.0157815187796537,0.0832575757575758,0.0469359044571623,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.93569992117638,0,0.213624531131709,FALSE,1979,FALSE,FALSE,0,0,0,0
"2098","J6qASPfJrCcuJuBdh4GRGPrVX5G5PJqahTaLuKwofHMY",14420.225697709,17953.4627239323,0.0100241298684703,0.280431034482759,0.0891960174207773,100,0,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.877805466470907,0,0.213621363656238,FALSE,1980,FALSE,FALSE,0,0,0,0
"1942","3sRH9ZiAkKN8GYSc6XQjYiaCc9nDAUBDQ1mPLhY8YtCk",14665.052405133,18195.906671165,0.0149050986455994,0.186815476190476,0.053404785450581,100,0,"RELIABLESITE",0,0,0.925112857427732,0.926837845062409,0,0.213620273839836,FALSE,1981,FALSE,FALSE,0,0,0,0
"1879","6WeYy8AYNrC1KPDyqjyPDXCURKnhXQnvznQ5GxngyFUW",14729.10757896,18631.5965332167,0.015165466095075,0.142767857142857,0.0515302740030048,100,0,"RELIABLESITE",0,0,0.92380470276377,0.929405841465779,0,0.213616557461025,FALSE,1982,FALSE,FALSE,0,0,0,0
"1784","FjajvSuJQGon3SvMDpLFY1U3PwMcEmHVtcqvvyqjEF98",14712.012770212,18637.6700966422,0.0149050986455994,0.178184523809524,0.0537160182668144,100,0,"RELIABLESITE",0,0,0.925112857427732,0.926411470097491,0,0.213587475765612,FALSE,1983,FALSE,FALSE,0,0,0,0
"1782","BETgSbtotJ8bf9rzuAkwTc8SqZS8TpcYW1w3is9YUigK",14641.714153047,18157.2819408625,0.0157815187796537,0.1,0.047445041572175,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.935002426220099,0,0.213570877673534,FALSE,1984,FALSE,FALSE,0,0,0,0
"2284","DUgjvHMiBPpcwGSTcNnGWxDUyyjtSc2jHkUn87WVrmZw",14349.376843516,17866.673273189,0.0157815187796537,0.0674404761904762,0.0481810714767025,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.933994098343497,0,0.213493313990718,FALSE,1985,FALSE,FALSE,0,0,0,0
"2049","HskwvTWtfoWuP7C3fVxRhPHAamCHwiXHb5gaZgWZBLmS",14035.385015394,17552.8810511715,0.0157815187796537,0.16,0.0483501180049753,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.933762512200256,0,0.213475499672008,FALSE,1986,FALSE,FALSE,0,0,0,0
"1736","BTuRg32CvZjxh6LEA1fM1zv4dDQ9UwKWBH9fAn9CTY6a",14454.303786038,18313.9314163443,0.0149050986455994,0.286904761904762,0.0549318701672626,100,0,"RELIABLESITE",0,0,0.925112857427732,0.924745807659729,0,0.213459347885784,FALSE,1987,FALSE,FALSE,0,0,0,0
"1585","2GoR6ixTNd41wqmKSgsLBKoewws8AumKwGVSpSye47rY",14654.212197247,18248.0855505208,0.0240306940461766,0.124553571428571,0.0567966631145968,99,3462.026,"IS-AS-1",0,0,0.879263461857202,0.922191125164737,0.00931932806587978,0.213377794579842,FALSE,1988,FALSE,FALSE,0,0,0,0
"2090","J2sw9oeXQQVph9Di1wgUqu8PTdMn51y9FuYMgDEMMqNK",14745.555677059,18669.6165424364,0.0149050986455994,0.185357142857143,0.0562461211537059,100,0,"RELIABLESITE",0,0,0.925112857427732,0.92294534289827,0,0.213320850596441,FALSE,1989,FALSE,FALSE,0,0,0,0
"1710","EUXjuPCUPvFoq3T1oZszDixJV4MMc5iEHTAzsqbAgf8h",15023.443472629,18823.4728823751,0.0149050986455994,0.174156746031746,0.0562916786988429,100,0,"RELIABLESITE",0,0,0.925112857427732,0.922882931109743,0,0.213316049689631,FALSE,1990,FALSE,FALSE,0,0,0,0
"2202","xCqxG4z9knKcWW69CuYXrkvDesSe1xNjqRpS529c1JD",14658.601817028,18173.8642825824,0.0157815187796537,0.0705357142857143,0.0507401797525374,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.930488235065534,0,0.213223632200106,FALSE,1991,FALSE,FALSE,0,0,0,0
"1949","3R8K6iWxNHmKSBcN3taMU2YuzfuNMRjdphnLtsG1TwZq",14617.92126624,18127.7816950607,0.0132469490883545,0.142410714285714,0.0695298325041528,100,0,"IS-AS-1",79417217044746,0,0.933443837668256,0.904747255596394,0,0.213202686994839,FALSE,1992,FALSE,FALSE,0,0,0,0
"2008","9Wz6CnPPkiu8wDbkfWpTREgEiWRN4QLykjct49DjZYEp",14299.98429916,17799.7363677112,0.0132469490883545,0.180965909090909,0.0699455980560027,100,0,"IS-AS-1",0,0,0.933443837668256,0.904177675483572,0,0.213158873140007,FALSE,1993,FALSE,FALSE,0,0,0,0
"1846","6T7SEeBwdFov3vYVFt1vt7mEU1w57TbevvETqipp9DW3",14525.569094669,18390.2111409728,0.0100241298684703,0.584166666666667,0.0940435579939419,100,0,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.871164553835685,0,0.213110524222759,FALSE,1994.5,FALSE,FALSE,0,0,0,0
"2047","9oFGPcsDXQHMC8FvZwJHyBKxNBGr4NriQX5R2xGHoL1K",14537.509641112,18022.0932323157,0.0100241298684703,0.646309523809524,0.0940435579939419,100,0,"MEVSPACE sp. z o.o.",0,0,0.949636130530093,0.871164553835685,0,0.213110524222759,FALSE,1994.5,FALSE,FALSE,0,0,0,0
"1882","GeFZK7cNMbtoBWKEyXPMSFogVyN6AtHpmp5GMzpXwRdE",14629.925402326,18143.2049824399,0.0157815187796537,0.128571428571429,0.0518448127007777,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.928974937591788,0,0.213107224702125,FALSE,1996,FALSE,FALSE,0,0,0,0
"2091","9D4icPEhihxFHocwWLZFo5PF1KMqK1v1zmQNDANpdNXC",14629.736789398,18141.6419538019,0.0157815187796537,0.178035714285714,0.0519055591762201,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.928891717651651,0,0.213100823168269,FALSE,1997,FALSE,FALSE,0,0,0,0
"1772","BFmCHyipf9eWB2KSCXifvm7zULWa3Q8upwJ6pwawqhUz",14451.266278095,17966.2477398949,0.0157815187796537,0.127083333333333,0.0539137809416308,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.926140544124589,0,0.212889194435418,FALSE,1998,FALSE,FALSE,0,0,0,0
"2289","5cVjyEVyD2nKmFXUZjf3AeusXNGSBRmu7LpHcogBjjej",14670.695961813,18190.872434732,0.0157815187796537,0.0908630952380952,0.0546952787165338,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.925069927309852,0,0.212806839295823,FALSE,1999,FALSE,FALSE,0,0,0,0
"2135","8XH1nZ69AMhQCE7a6RvT6AejiruoB56uAD3KdASCP5e1",14645.106266292,18157.9674090688,0.0157815187796537,0.314285714285714,0.055636474430379,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.923780531498934,0,0.212707655002675,FALSE,2000,FALSE,FALSE,0,0,0,0
"1852","G5p5uNWuTUDfgeuSkaFbJChVB8CwHiKgvdtQFZKqGyNE",14658.067331352,18170.5134145374,0.0157815187796537,0.219047619047619,0.0569929967276579,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.921922156942189,0,0.212564703113695,FALSE,2001,FALSE,FALSE,0,0,0,0
"1652","CgG18EFLfstz7aLVNfnD7iDJEiM25P8cbZr2HDkr1MQq",14336.328938672,17854.0918939701,0.0157815187796537,0.138948412698413,0.0575113215147954,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.921212075288183,0,0.212510081448002,FALSE,2002,FALSE,FALSE,0,0,0,0
"2262","Dn1qseaTD9269EvdpWGLZhaNY1PKbjjdRZcffeqKCFR5",14341.927274808,17863.54237227,0.0157815187796537,0.101934523809524,0.0581540941162508,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.920331505723854,0,0.212442345327669,FALSE,2003,FALSE,FALSE,0,0,0,0
"1959","3MwrAzw1XBajXzdwTSPnseDJGKUUZDUu68D3aGFtH1rG",14040.004750053,17555.620231198,0.0157815187796537,0.151190476190476,0.0582636602455939,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.920181405052851,0,0.212430799122207,FALSE,2004,FALSE,FALSE,0,0,0,0
"1897","AMfPKMDGqtSUqwgLVE6w6v2u6vW65Atw8BuJjybdMUHk",14677.826403363,18197.3833453543,0.0157815187796537,0.126190476190476,0.0587875898305272,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.919463645077862,0,0.212375586816439,FALSE,2005,FALSE,FALSE,0,0,0,0
"1963","7dRg5vUwd2FpuqoE5mPU4aKC16m2EwkKpRpmEXJFAo2j",14641.019726798,18156.2587961397,0.0157815187796537,0.160218253968254,0.0594565679750983,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.91854717509769,0,0.212305089125656,FALSE,2006,FALSE,FALSE,0,0,0,0
"1687","EQWMwqeafVaFPDpiqdywtdD5ZjcochF1SxsBMDGALabA",14453.488466045,18314.0856835883,0.0149050986455994,0.184345238095238,0.0659335995802848,100,0,"RELIABLESITE",0,0,0.925112857427732,0.909673933012057,0,0.212299972912886,FALSE,2007,FALSE,FALSE,0,0,0,0
"2167","25dZasb4qPYZEgUfSwfnFhhhGVigaS4RUtZ5ASghpKiF",14625.428512521,18136.6888600982,0.0157815187796537,0.155787337662338,0.0595752096941903,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.918384641276778,0,0.212292586524048,FALSE,2008,FALSE,FALSE,0,0,0,0
"1599","5wacKbXahnCfRFwNwJT7ynyvRTmyHuqwvPvKspmgVcip",14625.428013196,18127.5478917553,0.0240306940461766,0.349007936507936,0.067424863755414,99,3373.988,"IS-AS-1",0,0,0.879263461857202,0.907630968140779,0.00908234110961084,0.212075484842407,FALSE,2009,FALSE,FALSE,0,0,0,0
"2038","3BLMdNjzqPTsFTDFk2jL8RFwjKhQRUhwy1jBotBWuBPk",14628.422251546,18138.9817668024,0.0157815187796537,0.16987012987013,0.0621532121785935,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.914852893782578,0,0.212020913639878,FALSE,2010,FALSE,FALSE,0,0,0,0
"1653","CfzGgitcUZEWw2vdfNqvRTchVcWXamoXv6CabAsvmBwD",14643.239060193,18156.0348447073,0.0157815187796537,0.169905303030303,0.0623229393293872,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.914620375217084,0,0.212003027596379,FALSE,2011,FALSE,FALSE,0,0,0,0
"2022","9U9FA435GrerUYwG8yovEJCsBbB5ZXnUkn6p28r4Fsym",14659.126419337,18175.7956551585,0.0149050986455994,0.237391774891775,0.0737118207437094,100,0,"RELIABLESITE",0,0,0.925112857427732,0.899018119734351,0,0.211480294968447,FALSE,2012,FALSE,FALSE,0,0,0,0
"2232","DaPBtYGAC3Pabq5JmDEM8pDsbP6GbbbGn862vQiwim1w",14184.94984284,17658.4735557642,0.0240306940461766,0.0125,0.0098475405731646,100,0,"IS-AS-1",0,0,0.879263461857202,0.98650931216951,0,0.211156633529532,FALSE,2013,FALSE,FALSE,0,0,0,0
"1820","B6NRKJoqzju5YniVq7aaDbbL6n39VJ7yLmJPWNhZ9Hcq",14636.420197211,18151.0135558157,0.0157815187796537,0.1775,0.0723663194247315,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.900861396046338,0,0.210944644583245,FALSE,2014,FALSE,FALSE,0,0,0,0
"1994","HdLojNZAUDFYBQz6to3TwhiFRspAbLZyy7QTYCPbs5Mp",14520.382342328,18006.1350601181,0.0240306940461766,0.023125,0.0124662472100826,100,0,"IS-AS-1",0,0,0.879263461857202,0.982921801816461,0,0.210880671194682,FALSE,2015,FALSE,FALSE,0,0,0,0
"1763","BJGxCgaYAK8GySL39jhgrv6waEfh6VokTfCjJqhAtU5K",14643.468902104,18158.8081313819,0.0157815187796537,0.187083333333333,0.0735868538665946,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.899189318737369,0,0.210816023251786,FALSE,2016,FALSE,FALSE,0,0,0,0
"2305","59ygup4yDt6s7BEtACkbrUQnutK6883ThPx6ZS7QrFb4",14734.665547792,18639.0364144051,0.015165466095075,0.397559523809524,0.079369199245096,100,0,"RELIABLESITE",0,0,0.92380470276377,0.891267765548544,0,0.210682859313545,FALSE,2017,FALSE,FALSE,0,0,0,0
"1801","FpRGpTYyBNLqgWnSWTBG6Y7DHtE2E2oHrue3dEHbrcSk",14643.873515375,18159.117680202,0.0157815187796537,0.157613636363636,0.0769087262062458,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.894638502986572,0,0.210465960501724,FALSE,2018,FALSE,FALSE,0,0,0,0
"1828","B5a4ywXhokofcZDsdVT7RH64HiqW7WxvG9hMxQYgHzZL",14493.27800778,17973.0840085567,0.0240306940461766,0.0210714285714286,0.0180712067768585,100,0,"IS-AS-1",0,0,0.879263461857202,0.975243259214266,0,0.210290014071436,FALSE,2019,FALSE,FALSE,0,0,0,0
"2215","DcbnYSBPSscNZNUk39mj5xtjCUdXM6QA6oRa4KrnTdaC",14644.509203248,18162.4304777738,0.0157815187796537,0.173412698412698,0.080765380658638,100,0,"WorldStream B.V.",0,0,0.920709491767921,0.889355059785629,0,0.210059541793959,FALSE,2020,FALSE,FALSE,0,0,0,0
"2186","uxprzdst3wJL8xZ6YYgoC8H4aQBUT7svFZ9JrSJtmAS",14164.050377307,17663.666272182,0.0240306940461766,0.0952380952380952,0.0221718282404626,100,0,"IS-AS-1",0,0,0.879263461857202,0.969625592176951,0,0.209857885837797,FALSE,2021,FALSE,FALSE,0,0,0,0
"1742","BQCSzReSQK1uWNGGJbpKW5auYBgxiqMrnnELBNMtBotz",14601.121157352,18108.4495164459,0.0240306940461766,0.045,0.022691211063634,100,0,"IS-AS-1",0,0,0.879263461857202,0.968914061061149,0,0.209803152675043,FALSE,2022,FALSE,FALSE,0,0,0,0
"2271","DPX6SNZWBcYTn8q46HcE4LZWu4qh6mN28T9K2mPp37dE",14357.072618163,17870.794475399,0.0240306940461766,0.122916666666667,0.02521187458157,100,0,"IS-AS-1",0,0,0.879263461857202,0.965460865372995,0,0.209537522237492,FALSE,2023,FALSE,FALSE,0,0,0,0
"1762","BK8YruGZQMFmbKn8CcLL5i3UqVwmACnc77YhgPYqGkNh",14499.326055317,17975.2704038001,0.0240306940461766,0.0569047619047619,0.0268366191211869,100,0,"IS-AS-1",0,0,0.879263461857202,0.963235038403772,0,0.209366304778321,FALSE,2024,FALSE,FALSE,0,0,0,0
"1937","GVnuASWq3WvUiZeffWzydhVDCMKQKJUiuuUUxDFGAtDm",14981.819726129,18721.0686131691,0.0149050986455994,0.319702380952381,0.0940435579939419,100,0,"RELIABLESITE",0,0,0.925112857427732,0.871164553835684,0,0.209337712976242,FALSE,2026,FALSE,FALSE,0,0,0,0
"2032","Hp1Eieo4bm5u94AG26mybZJB6NsKaB1KYR8DCPriupDA",14686.159804256,18607.7008738172,0.0149050986455994,0.790714285714286,0.0940435579939419,100,0,"RELIABLESITE",0,0,0.925112857427732,0.871164553835685,0,0.209337712976242,FALSE,2026,FALSE,FALSE,0,0,0,0
"2100","9ALSmhwUWrpTyVMLb6YbH3jp1VxctRYjXv73hyDh67X8",14707.926511389,18635.8169690105,0.0149050986455994,0.261180555555556,0.0940435579939419,100,0,"RELIABLESITE",0,0,0.925112857427732,0.871164553835685,0,0.209337712976242,FALSE,2026,FALSE,FALSE,0,0,0,0
"1940","3Ueg3qrAVv95tJzTiKM2dd33NswZT77yRf9wXcBDCn2c",14634.568051798,18193.5552363293,0.0261174028947852,0.0242063492063492,0.0162472748315048,100,0,"LATITUDE-SH",0,0,0.868779286826351,0.977741963973694,0,0.208869272125107,FALSE,2028,FALSE,FALSE,0,0,0,0
"1978","7G6ofiHAXKqpYsUmaXQvzfHkSKFZuHaKpEYe4aFeR3oJ",14504.380425493,17981.185428072,0.0240306940461766,0.0871428571428571,0.0328486755057038,100,0,"IS-AS-1",0,0,0.879263461857202,0.95499879146473,0,0.208732747321472,FALSE,2029,FALSE,FALSE,0,0,0,0
"1717","EW45cgxYm6wEpzYYgsSHsPKkmYZ2duAhCzVuroS4k9Q2",14618.466266018,18126.2332719529,0.0240306940461766,0.0674107142857143,0.0329656253561311,100,0,"IS-AS-1",0,0,0.879263461857202,0.95483857542782,0,0.20872042301094,FALSE,2030,FALSE,FALSE,0,0,0,0
"2007","HGwcdwquyMtpK6VYLsgYTgftCLQabkxwpDykCHE2CWyg",14685.028237157,18629.23356711,0.0240306940461766,0.0863492063492064,0.0331904535592889,100,0,"IS-AS-1",0,0,0.879263461857202,0.954530570897983,0,0.208696730354799,FALSE,2031,FALSE,FALSE,0,0,0,0
"1930","GuPYoGPCQDp1bJ3A6ALzcHik6ziu6CX95ADHeQvbzMfQ",14518.360956879,18001.6912732893,0.0240306940461766,0.0664583333333333,0.0346380754505452,100,0,"IS-AS-1",0,0,0.879263461857202,0.952547393993412,0,0.208544178285217,FALSE,2032,FALSE,FALSE,0,0,0,0
"1789","6JaxrJYVHRhNLgSwaJcje5mTkVHpYHaALiCdawdDHJs6",14609.533983249,18272.2230239907,0.0240306940461766,0.0953968253968254,0.0375946572470797,100,0,"IS-AS-1",0,0,0.879263461857202,0.948497009862876,0,0.208232610275175,FALSE,2033,FALSE,FALSE,0,0,0,0
"1644","EbzV57A1pQg9x8Q12un7m2uLPa2CJbFEegTs1r1VL8Rs",14600.364879458,18498.973242508,0.0240306940461766,0.1125,0.0465438489761612,100,0,"IS-AS-1",0,0,0.879263461857202,0.936237019558166,0,0.20728953409789,FALSE,2034,FALSE,FALSE,0,0,0,0
"1891","42GfJFeWySe1zt7xYxXNFK1E2V7xXnf1Jpc6B4g63QTm",14636.339440481,18150.1521290211,0.0240306940461766,0.068982683982684,0.0499573620423407,100,0,"IS-AS-1",0,0,0.879263461857202,0.931560660132278,0,0.206929814142053,FALSE,2035,FALSE,FALSE,0,0,0,0
"2011","9WHyyT22wEU3jJ7cofrAXmsDgBDkoUdJavxCSDX4rDEN",14433.924819266,17985.4125506597,0.0240306940461766,0.141435574229692,0.0509338652029756,100,0,"IS-AS-1",0,0,0.879263461857202,0.930222894706715,0,0.206826909109317,FALSE,2036,FALSE,FALSE,0,0,0,0
"1950","GZXi3rnkvvQz5s7xf72zGUKf9TfQQBKGhr7spwJmZ8Av",8684.810154387,10529.93646606,0.0240306940461766,0.23,0.0532210950066964,100,0,"IS-AS-1",0,0,0.879263461857202,0.927089492711634,0,0.206585878186618,FALSE,2037,FALSE,FALSE,0,0,0,0
"1705","4tdrCXpoqAdSR7Zqbow6ikL1BGLHV2SK9XpwYsXvWGCW",14540.132155838,18428.2172680856,0.0240306940461766,0.11202380952381,0.0568471910237306,100,0,"IS-AS-1",0,0,0.879263461857202,0.922121904201007,0,0.206203755993493,FALSE,2038,FALSE,FALSE,0,0,0,0
"2291","DVD9Q9yZ8n9iWaqCCP7y6tf461aZTCshsaj5zm9aE7WV",14501.342005945,18373.650189464,0.0217540152621539,0.230079365079365,0.075616296613618,100,0,"MEVSPACE sp. z o.o.",0,0,0.890702095894066,0.896409073419614,0,0.205985635785211,FALSE,2039,FALSE,FALSE,0,0,0,0
"2316","CP99unpGKUeY4TwaMJYkArFwPsDWLTSMKo3pEWxjiWmZ",17773.273839604,19155.7158535289,0.0240306940461766,0.176666666666667,0.059464816993403,100,0,"IS-AS-1",0,0,0.879263461857202,0.918535874313497,0,0.205927907540608,FALSE,2040,FALSE,FALSE,0,0,0,0
"1680","C7NjhyfZ9Z7MhYkiuyj3EEXZqsiSEr3GwkruULx8QsWe",14609.39197079,18281.5457158864,0.0240306940461766,0.152777777777778,0.0614736139044865,100,0,"IS-AS-1",0,0,0.879263461857202,0.915783912862723,0,0.205716218198241,FALSE,2041,FALSE,FALSE,0,0,0,0
"1640","55bmPBVG1xNHSmQ9iqzvm78Gvr8rE9wiG48MLQgJ1ywA",4690386.4827121,4690386.4828121,0.0273641924635933,0.044068296437813,0.044068296437813,100,0,"marbis GmbH",0,0,0.862515087546831,0.939628415232517,0,0.204973737717398,FALSE,2042,FALSE,FALSE,0,0,0,0
"2066","HxYHGzR58gyf6c4JAX85eK8GVuaZU2zne4be82Lq9SBQ",3364295.63098422,3364295.63108422,0.0261174028947852,0.0545371030109596,0.0545371030109596,100,0,"LATITUDE-SH",0,0,0.868779286826351,0.925286620914759,0,0.204834245735959,FALSE,2043,FALSE,FALSE,0,0,0,0
"1899","ALLESvwNJwM5RMn6sJtm3gw1hgpfixTr2o9qEgpAE3JD",104562.41686848,104562.41696848,0.0273641924635933,0.0470235139267169,0.0469897611367995,100,0,"marbis GmbH",0,0,0.862515087546831,0.935626139946724,0,0.204665870387722,FALSE,2044,FALSE,FALSE,0,0,0,0
