vote_account,max_commission,marinade_stake,version,score_credits,score_block_production,score_inflation_commission,score_mev_commission,score_country_concentration,score_city_concentration,score_aso_concentration,score_node_concentration,score,ui_hints,blacklisted,eligible_stake_algo,eligible_stake_msol,eligible_stake_vemnde,eligible_bonus,in_algo_stake_set,msol_votes,vemnde_votes,rank,target_stake_vemnde,target_stake_msol,target_stake_algo,target_stake
"9mg9SH69itqkRdy1CudMforH3ju7uR3K8GH8esGx4Mfx","0","67418","1.17.22","0.9977222951226767","1","0.97","0.92","0.9812314276042307","0.9997317288016259","0.9996375888368322","0.9999908052986898","0.9928357406059619","","false","true","true","true","true","true","0","0","19","1","1","67416","67418"
"8guXF5HQVU4g71ZCnn6aEJxQyb59NaEc4XCGjF5arsiH","0","66903","1.17.24","1","1","1","0.9","0.969058038971025","0.9813180074724693","0.9949940963683956","0.9645252114283923","0.992647964796446","","false","true","true","true","true","true","5.224721786000001","67.575342626","20","1","2","66900","66903"
"eondcw2upjH14EuvBzmn6HfGEGo8t9hG9JbXtPj6cym","0","66820","1.17.25","1","1","0.99","0.95","0.992189402701919","0.9923187907165985","0.9924779174362273","0.9487570347990757","0.9926179650611837","","false","true","true","true","true","true","1.027773217","0","21","1","1","66818","66820"
"48oxpSHQkM4sdXUY9NQ8KnEtebzZbyk8uUT7JRdVQNuf","2","66094","1.17.24","1","1","0.96","0.95","0.9929326899110835","0.9951051285903973","0.9983278934537975","1","0.9923416561099532","","false","true","true","true","true","true","0","0","22","1","1","66092","66094"
"5eafxmzReWy8vWRmBcor4oShtQgDwHR3CGGPrfcxdU75","1","65629","1.17.22","1","1","0.96","0.92","0.9929326899110835","0.9951051285903973","0.9983278934537975","1","0.9921576883680178","","false","true","true","true","true","true","0","0","23","1","1","65627","65629"
"i6PZjkPHGYmPfPE8LsJuLn5huZyusXhmysiDiHGPjxb","3","65500","1.17.22","1","1","0.97","0.9","0.9978934697593486","0.9983969804391519","0.9993670321110331","0.9650642439727338","0.9921054031363147","","false","true","true","true","true","true","0.940757507","46.911342592","24","1","1","65498","65500"
"DimavhUqvCpWjUZqSFZGLqBiUVUYQ5jZEaCHutKKVs45","3","65014","1.17.22","1","1","0.97","0.95","0.9929326899110835","0.9993204863535445","0.9993204863535445","0.9606127134729797","0.9918881358465464","","false","true","true","true","true","true","214.645397505","7000","25","11","31","64972","65014"
"HQuUQmerqwvBRFo1moWgNPpcc43EJxGUQZmgrrmqA9sA","0","64745","1.17.22","0.9947316365356216","1","0.97","0.92","0.9929326899110835","0.9951051285903973","0.997464902882186","0.99833212222126","0.991790838287769","","false","true","true","true","true","true","0","0","26","1","1","64743","64745"
"39xF5qkfK5HBaG4Hkq6bjumUB2k4B5ozEAmfZoobhUVw","0","64271","1.17.22","0.999243398134472","1","1","0.92","0.969058038971025","0.9813180074724693","0.9905352302973873","0.9583968199537087","0.9915558271871339","","false","true","true","true","true","true","458.168460583","2.911494667","27","1","65","64205","64271"
"EsEtxoyhFTgfvudcy2VwwQJ1qA6BScLUW39PKpYczuxF","0","63994","1.17.22","1","1","0.96","0.9","0.9978934697593486","0.9994981035173923","0.9992927362727428","0.9776018435721131","0.9914596736227765","","false","true","true","true","true","true","0","0","28","1","1","63992","63994"
"5WPxGiB6zBXNJp8JN3WhSKDuTY3ZBX6dBDcbtVMQAJLX","0","63872","1.17.22","1","1","1","0.92","0.969058038971025","0.9813180074724693","0.9949940963683956","0.9433193839410439","0.9914024920553266","","false","true","true","true","true","true","22.604203832","0","29","1","4","63867","63872"
"8LFBopVbvVJ4RqDaheie99P5jK7jrSm99t2F77jBwdFc","5","27376","1.17.22","0.9993182741085436","1","0.95","0.92","0.9960325948507456","0.999865816435703","0.999865816435703","1","0.991245343414092","","false","true","true","true","true","true","1.3506190590000002","0","30","1","0","27375","27376"
"6JfBwvcz5QUKQJ37BMKTLrf968DDJBtwoZLw19aHwFtQ","0","63393","1.17.21","0.9995901873560895","1","0.97","0.92","0.9984997837760875","0.9984997837760875","0.9984997837760875","0.951605086639269","0.991164680671749","","false","true","true","true","true","true","226.839969213","33.738572407","31","1","33","63359","63393"
"5iJDEVRi1nMLwKAWhYbEokZnvBAe15rgFaHGkggVEP9z","0","63262","1.17.24","0.9979255022403993","1","0.97","0.95","0.9984997837760875","0.9984997837760875","0.9984997837760875","0.9562266184652423","0.9911098165586861","","false","true","true","true","true","true","0","10556.13312373","32","17","1","63244","63262"
"DLMhVf7xXa8R2D2y1fZSRVQwXdup7EfwBFbttzn5ppnC","0","62477","1.17.22","1","1","0.96","0.9","0.969058038971025","0.9973958153996291","0.9984006806208691","1","0.9907258144072392","","false","true","true","true","true","true","0","0","33","1","1","62475","62477"
"De4k4hrdkxFHmAx4nVRA3g5ukdg4YqmDLdwuYUcrjjud","0","62394","1.17.22","0.9994018959399569","1","0.97","0.9","0.969058038971025","0.9813180074724693","0.999599954534257","1","0.9906832863837437","","false","true","true","true","true","true","0","0","34","1","1","62392","62394"
"Rash24BXgUyy65JJ5KBzpYLrj3pyCqEMEixLVimTcDp","0","62346","1.17.22","1","1","1","0.92","0.9904963980266289","0.9904963980266289","0.9613547698710807","0.9635735759575479","0.9906400071462117","","false","true","true","true","true","true","245.171919776","89.148494081","35","1","35","62310","62346"
"78QvBqfkWbDbyo1DMb2ku42r1UfxecwptjbPWJqxkX6E","0","62087","1.17.24","1","1","0.96","0.9","0.969058038971025","0.9973958153996291","0.9984006806208691","0.99682545419019","0.9905210050001547","","false","true","true","true","true","true","0","0","36","1","1","62085","62087"
"F2bcoVhE2he5DCruN4PKkWAriNXs2VWty94n9CCdWZ8s","0","61177","1.17.22","1","1","0.97","0.92","0.969058038971025","0.9813180074724693","0.9949940963683956","0.9938924932199044","0.9900105313636405","","false","true","true","true","true","true","0","0","37","1","1","61175","61177"
"8FPz3JG4E3HVXxGbPZVibarva4AGXSZWx3qKLUS5uFtN","0","60565","1.17.22","1","1","1","0.92","0.969058038971025","0.9813180074724693","0.9949940963683956","0.9144626345892595","0.9895407662906954","","false","true","true","true","true","true","1110.918191732","124.09963334100001","38","1","157","60407","60565"
"A2MtELFxn9wAiUrobrZ6vsypQtGHdH3ZesEnvAogvuFZ","0","60285","1.17.22","1","1","0.96","0.92","0.969058038971025","0.9813180074724693","0.9997083839951463","1","0.9894612785916144","","false","true","true","true","true","true","0.369010292","0","39","1","1","60283","60285"
"oRAnGeU5h8h2UkvbfnE5cjXnnAa4rBoaxmS4kbFymSe","0","60171","1.17.25","1","1","1","0.94","0.9000320975522978","0.998329026544908","0.9991528351099288","0.9445823658422261","0.9893361724794674","","false","true","true","true","true","true","536.5768295169995","934.405921067","40","2","76","60093","60171"
"9jYFwBfbjYmvasFbJyES9apLJDTkwtbgSDRWanHEvcRw","3","21573","1.17.25","0.9960264270929451","1","0.97","0.95","0.9933226455160328","0.9934230594645754","0.9927702464134036","0.9496491896362246","0.9885082614606873","","false","true","true","true","true","true","3.879403171","0","41","0","0","21573","21573"
"CJ1GZixWD1WzozqZMm3v9dY2xboRYZfQuuEHzawAthen","0","58840","1.17.25","0.9872125229767243","1","0.97","0.95","0.969058038971025","0.9991596289178","0.9976700282937314","0.9984181355776197","0.9884333735094469","","false","true","true","true","true","true","0","0","42","1","1","58838","58840"
"Ebm1XKkMzaFg2L5rzLPBnFHMtpDPa6SWJ7nVUzZUmXmR","5","58593","1.17.22","1","1","0.93","0.9","0.9995461526697454","0.9995461526697454","0.9983309730131427","1","0.9882371501742355","","false","true","true","true","true","true","0","0","43","1","1","58591","58593"
"5DiDp2gFM8eX9LV1yxkZAkw6f4v6ChMG8Kq9uYHiLf9T","0","58498","1.17.26","0.9900141187171346","1","1","0","0.9939799896378271","0.998866867234183","0.9950634178506166","0.9790286042729536","0.9881584725192878","","false","true","true","true","true","true","7.890910250999999","0","44","1","2","58495","58498"
"2ZiMfQaT59j86HVWCvspuMtBotnVBeTc3BKk3kKpwgKP","1","58331","1.17.22","0.9861304754366249","1","0.96","0.92","0.9982953013953941","0.9982953013953941","0.9958529620924961","1","0.9880190035391356","","false","true","true","true","true","true","0","0","45","1","1","58329","58331"
"1234LB7uvDC23rdCQoK8C3jNwnovUNyeKxz8wC3dghJ5","4","58038","1.17.22","1","1","0.96","0.91","0.992189402701919","0.9923187907165985","0.9924779174362273","0.9494964771205644","0.9877656387593444","","false","true","true","true","true","true","0","0","46","1","1","58036","58038"
"3UmhLuNdgE2NYDSfXmbu5DhPRxWUK8JwiRcG6tXV4JGc","0","57785","1.17.22","0.9996600137123159","1","0.96","0.92","0.969058038971025","0.9813180074724693","0.9988036788144469","0.9736565021153107","0.9875352889345493","","false","true","true","true","true","true","0","0","47","1","1","57783","57785"
"77hUX7gpQov27qQTBDyJKJXNwm7apatfhEdsStC3YUb8","0","57580","1.17.26","0.9957958167429984","1","0.97","0","0.9929326899110835","0.9997422991606192","0.9997422991606192","1","0.9873426658508543","","false","true","true","true","true","true","0.000052049","0","48","1","1","57578","57580"
"6GoijNiK3JZVAY96ykCfPhcJnrQfrQMLvrQaX5HyMVhu","5","57542","1.17.24","0.9995770307320777","1","0.95","0.9","0.969058038971025","0.9813180074724693","0.999599954534257","0.9948772432969846","0.987306119755201","","false","true","true","true","true","true","0","0","49","1","1","57540","57542"
"ASrBTnxfvt8uY164wRrM9xXP925yoHzoRBnVYU5s7DEs","0","57268","1.17.22","0.9913342798201275","1","0.97","0.92","0.969058038971025","0.9813180074724693","0.9905352302973873","1","0.9870338328951704","","false","true","true","true","true","true","0","0","50","1","1","57266","57268"
"7tr5vUb3j36k4p9bs2tr1GwRFoSsEWd4LEut8e8HJZEv","0","57238","1.17.24","0.9966613526332821","1","1","0.92","0.8448823560036625","0.9987228955190935","0.9987228955190935","0.9824009315389418","0.9870010441952155","","false","true","true","true","true","true","3.760254691","5.401858923","51","1","2","57235","57238"
"ACE2rAgt842mfSjaB4YYzxony4F2AogTPDNCYtCoRh2Q","0","57231","1.17.22","1","1","0.97","0","0.992189402701919","0.9923187907165985","0.9924779174362273","1","0.9869951563644692","","false","true","true","true","true","true","0.469813578","0","52","1","1","57229","57231"
"5frYQSynysBe1akCVK9tNBJ5j8jgBgUsjAXAgqHxvykJ","0","57224","1.17.24","0.9956172659739626","1","0.97","0","0.9982953013953941","0.9982953013953941","0.9958529620924961","1","0.9869891617769865","","false","true","true","true","true","true","0","0","53","1","1","57222","57224"
"GRWCUtxwiSLtLGERyNyZymr77NJdko2HdDHxpVcJz6E9","0","57076","1.17.24","1","1","0.97","0","0.969058038971025","0.9991596289178","0.9976700282937314","1","0.986834776705496","","false","true","true","true","true","true","0","0","54","1","1","57074","57076"
"FVhMWs3bbayWpUqDAbWUPH813gzFzJEo8fzhLhhkGstp","0","56953","1.17.24","0.9855730922595104","1","1","0.92","0.969058038971025","0.9813180074724693","0.9905352302973873","0.9515240027289636","0.9867026435355497","","false","true","true","true","true","true","3.193517767","0","55","1","1","56951","56953"
"EBVj3uwSKZpqEb1K267JaPxDQhULVqCy6hYeQqjsPh81","4","56793","1.17.22","1","1","0.93","0.9","0.9933226455160328","0.9934230594645754","0.9927702464134036","1","0.9865255630670776","","false","true","true","true","true","true","0","0","56","1","1","56791","56793"
"8yPiZWMNYMhEqTmPSRc6LsWLFC8pewYEzmgc5kRCLTrZ","0","56690","1.17.24","1","1","1","1","0.9000320975522978","0.998329026544908","0.9613547698710807","0.9690812898216515","0.986407513995708","","false","true","true","true","true","true","0","0","57","1","1","56688","56690"
"HQbdXrLm3EuFyu66mCpDS4ir9zRkhNHJVnck4vxG7jEo","0","56639","1.17.26","1","1","0.94","1","0.969058038971025","0.9994103619666077","0.9976700282937314","0.9692085856141802","0.9863500144595213","","false","true","true","true","true","true","0","0","58","1","1","56637","56639"
"HTtwGKgQgsQCAFDPBgN7LabHTMEkUpmTnFqEo5cBcquR","0","56612","1.17.22","0.9891146666147124","1","0.97","0.92","0.969058038971025","0.9813180074724693","0.9905352302973873","1","0.9863178286353592","","false","true","true","true","true","true","0","0","59","1","1","56610","56612"
"CzmqDuqEpfnkptuLAcikmJrhCnhFXo8aUBj6Rto1SPAc","0","56306","1.17.24","1","1","1","0.92","0.969058038971025","0.9813180074724693","0.9949940963683956","0.8582632219586208","0.98591499773388","","false","true","true","true","true","true","175.730741766","265.204311501","60","1","26","56279","56306"
"8EfUy8zz6DF2iTMQCUe4QAnoq4jVUzfU1yvZMCr2yJ7m","0","56162","1.17.25","0.9933951301487375","1","1","0.92","0.880682274579376","0.998410199906439","0.9956748558634412","0.9502973900479038","0.9857623436746781","","false","true","true","true","true","true","2.945186374","50","61","1","1","56160","56162"
"FJ7sKbuXR28w4K5EChBbi9tXYfCfrdpF4EaKnRvLPzL8","0","55819","1.17.21","0.979450067463582","1","1","0.92","0.9628666167159612","0.9994297624713312","0.9613547698710807","0.9976784883551548","0.9852932661831086","","false","true","true","true","true","true","0","0","62","1","1","55817","55819"
"3zEbnWKibg574DaGC1EA3zLNwBK6MGQxEySUgQWKBaYV","0","55626","1.17.24","0.9942125818642327","1","0.96","0","0.9982953013953941","0.9982953013953941","0.9958529620924961","1","0.9849844572254608","","false","true","true","true","true","true","123.89167261","0","63","1","18","55607","55626"
"Simpj3KyRQmpRkXuBvCQFS7DBBG6vqw93SkZb9UD1hp","0","55916","1.17.22","0.9891293268077942","1","0.99","0","0.9812314276042307","0.9961385672639503","0.9988165916445113","0.966464124332001","0.9849086271071066","","false","true","true","true","true","true","767.91976588","163970.652694861","64","249","109","55558","55916"
"kpkkSzKLha44i5ij2eyTf8Aju9eQTEixeR8ktmvtDgT","7","55075","1.17.22","0.9943250843066048","1","0.93","0.96","0.969058038971025","0.995288942283312","0.9960158929209715","1","0.9840967845013523","","false","true","true","true","true","true","0","0","65","1","1","55073","55075"
"g4MMQmzT7182jBvyUebMvsgvNM3RVrVFFJd9tRjWXhf","0","55023","1.17.22","1","1","0.95","0","0.9994178031990492","0.9994178031990492","0.9994178031990492","0.9699203483414015","0.9840001911443305","","false","true","true","true","true","true","0","0","66","1","1","55021","55023"
"7PmWxxiTneGteGxEYvzj5pGDVMQ4nuN9DfUypEXmaA8o","5","54355","1.17.25","1","1","0.95","0","0.9972616598872235","0.9973520466818818","0.998725824111136","0.9542842878143487","0.9825631074804302","","false","true","true","true","true","true","5.845690146","1.675979774","67","1","2","54352","54355"
"NikGQUQqSLtsdHGGx7mQopojZcgd3N9uWFaZQ1r5EXn","2","54313","1.17.22","0.9794086095825608","1","0.96","0.9","0.9904963980266289","0.9904963980266289","0.9937208308161742","0.9731158577349694","0.9824605524094642","","false","true","true","true","true","true","0","0","68","1","1","54311","54313"
"5iZ5PQPy5Z9XDnkfoWPi6nvUgtxWnRFwZ36WaftPuaVM","0","54308","1.17.25","1","1","0.98","0.9","0.8448823560036625","0.9989053676156681","0.9989053676156681","0.9434252319402294","0.9823788628773373","","false","true","true","true","true","true","171.843770923","1203.406944444","69","3","25","54280","54308"
"FCvNkHa4U3yh7AXWGGL2jWLWiSRouR8EtzY5WVTHKTHa","2","54205","1.17.24","0.9943256305477757","1","0.95","0.92","0.880682274579376","0.9997853480844787","0.9997853480844787","1","0.9821746868138019","","false","true","true","true","true","true","0","0","70","1","1","54203","54205"
"3NXnw51gHc2rDWTCWU4eVpP1yHyKKbJa1p6JDgMkmiDa","0","54154","1.17.24","1","1","0.97","0.95","0.9628666167159612","0.9953664142811165","0.9250691162195972","0.9923822973522882","0.9820345656728464","","false","true","true","true","true","true","0","0","71","1","1","54152","54154"
"FnAPJkzf19s87sm24Qhv6bHZMZvZ43gjNUBRgjwXpD4v","5","54097","1.17.24","0.9990339907804107","1","0.95","0.92","0.9777644019788198","0.9777644019788198","0.9613547698710807","0.9811986933773447","0.981654044643136","","false","true","true","true","true","true","512.7242815120001","0","72","1","73","54023","54097"
"G2Qvt31y3wQDqLvnZTf1Lj91JrZ8rKUhtCP5kVJxXS9","7","53932","1.17.22","0.9940449439715671","1","0.93","0.92","0.969058038971025","0.995288942283312","0.9991098019182486","0.956629776609791","0.9813622614645238","","false","true","true","true","true","true","0.41095114499999996","0","73","1","1","53930","53932"
"GZgVV7MMweKm11hh8z8Nui9kRo3VxUVr2qgmkDdtJesa","0","53698","1.17.25","0.9971543465038071","1","0.95","0.92","0.8448823560036625","0.9987228955190935","0.9987228955190935","1","0.9805375950219047","","false","true","true","true","true","true","0","0","74","1","1","53696","53698"
"3Rk99suwAvvJgyLpDYEJeC2YPPLw1enc5T1r6J8ZoRSr","0","53543","1.17.24","0.9778638940652634","1","0.97","0","0.969058038971025","0.9991596289178","0.9991602030109809","1","0.9798863779803875","","false","true","true","true","true","true","0","0","75","1","1","53541","53543"
"5mSBnz3zNSVzXQHxBmrTLESynukH2JHVcCN14GHtVsWD","7","53441","1.17.26","1","1","0.93","0","0.9447753794584186","0.9997875951152447","0.9998810533693336","1","0.9794078954109648","","false","true","true","true","true","true","1.410635276","0","76","1","1","53439","53441"
"HcbE5huUVDgsf7SURsRfQqnFMp3Zz3i49eXMddugPyAP","0","53347","1.17.22","0.9512719461961016","1","1","0.9","0.9929326899110835","0.9951051285903973","0.997464902882186","0.9457246642238736","0.9789096505655118","","false","true","true","true","true","true","1.192956703","0","77","1","1","53345","53347"
"5wYHvcKbCHPsT9dhEZaVZzoVY1qA7bosKRzKczpcaXpq","7","53264","1.17.22","0.9802014901501153","1","0.93","0.96","0.969058038971025","0.995288942283312","0.9960158929209715","0.9824717225168179","0.9784099297745376","","false","true","true","true","true","true","0.09807831","0","78","1","1","53262","53264"
"G9oM5tuM9E9r4Q9N5cNbm7NbT8bGuaQFdJ7QTPXVYHeJ","7","53260","1.17.22","0.9825518336747008","1","0.93","0.95","0.969058038971025","0.995288942283312","0.9960158929209715","0.9712680798710438","0.9783839668698376","","false","true","true","true","true","true","0","0","79","1","1","53258","53260"
"KXMGa7fRW78c6VVND6YwPbR9sEu8V3q9QL3ctLDioAT","0","53224","1.17.22","0.9638032587399835","1","0.97","0.92","0.969058038971025","0.9813180074724693","0.9905352302973873","1","0.9781528583531885","","false","true","true","true","true","true","2.280624018","0","80","1","1","53222","53224"
"Ha5QeKj9o3u1116qohTcSqEhPRJgUUKSLxS1n5Phgq85","7","53214","1.17.22","0.9790357719417854","1","0.93","0.95","0.969058038971025","0.995288942283312","0.9960158929209715","0.9843407290859382","0.9780931501311484","","false","true","true","true","true","true","0","0","81","1","1","53212","53214"
"4K4qpgksvHbKnk8mpMNncHxihMN1ayidQ8odqJKaN7mH","0","53185","1.17.22","0.9604352704767851","1","0.97","0.9","0.969058038971025","0.995288942283312","0.9960158929209715","0.9826835494136859","0.9778857832280998","","false","true","true","true","true","true","0","0","82","1","1","53183","53185"
"Dcoj98wWiKhA4iqxcSg7NtuR2miA7tZqtycMdkPo8XDw","0","53163","1.17.22","0.9973025792084153","1","0.97","0.92","0.8992527363184547","0.8992527363184547","0.9991885367256528","1","0.9776302780831946","","false","true","true","true","true","true","85.59908977","59.52649117","83","1","13","53149","53163"
"55gncCYVFXYZhjD5a3aemVVtiHaVwfzu2R4axgamGLwV","7","53131","1.17.22","0.9771521688431722","1","0.93","0.96","0.969058038971025","0.995288942283312","0.9960158929209715","0.9833442620293246","0.9774825706118143","","false","true","true","true","true","true","0.429580748","0","84","1","1","53129","53131"
"7Eg46UwGgsufXdd9C9kF27UAyD2t4VdmCdVTtPFoqxCy","0","53132","1.17.22","0.976937190809976","1","0.97","0.9","0.8448823560036625","0.9989053676156681","0.9989053676156681","1","0.9770376514005407","","false","true","true","true","true","true","383.356904827","182.168220099","85","1","55","53076","53132"
"5XGMWvqZSBk1fktPtxbwaMF5dhkbrtchpwd4xiXG9q8u","0","53065","1.17.25","1","1","1","0.95","0.6558048958770432","0.9947311331573526","0.9991211086108875","1","0.9768639556667644","","false","true","true","true","true","true","47.641225061","0","86","1","8","53056","53065"
"DTwEEF6VSrmTBYkDcj3BKAc52qhvP8CEQUEAMMT1cG3","0","53057","1.17.22","1","1","1","1","0.6558048958770432","0.9968844051575183","0.9950094923687919","1","0.9768484186032842","","false","true","true","true","true","true","0","0","87","1","1","53055","53057"
"AS3nKBQfKs8fJ8ncyHrdvo4FDT6S8HMRhD75JjCcyr1t","3","53008","1.17.21","0.9994857529123429","1","0.97","0.92","0.9969744600603277","0.9969744600603277","0.9927702464134036","0.7367808347798577","0.9762860478915613","","false","true","true","true","true","true","66.84517759100001","11","88","1","10","52997","53008"
"HD9FwkthKMAFzT3zsPfsZuELUN7pW71KkDR1EczuX8t5","7","52989","1.17.22","0.9695993862896226","1","0.93","0.97","0.969058038971025","0.995288942283312","0.9960158929209715","1","0.9761820754636161","","false","true","true","true","true","true","0","0","89","1","1","52987","52989"
"2g2QU1NDRax6i2mKzRwgRfdBFoDkMC6bj7Zp5Q3i8sCq","0","52998","1.17.22","0.9994467424061453","1","0.97","0.95","0.8992527363184547","0.8992527363184547","0.9991885367256528","0.9639071836848521","0.9761773425782594","","false","true","true","true","true","true","51.364783847","1067.279199831","90","3","8","52987","52998"
"X5b4FjDKLpYKscwktr3nZjPwTPxsuSiLURNxZKqSvCw","5","52986","1.17.22","0.9555273393436112","1","0.95","0.92","0.9812314276042307","0.999905910545643","0.9996375888368322","1","0.9761387527622205","","false","true","true","true","true","true","0","0","91","1","1","52984","52986"
